image_id,image_path,class_id,class_name,width,height
0300,data/cifar10/train/airplane/0300.png,0,airplane,32,32
0301,data/cifar10/train/airplane/0301.png,0,airplane,32,32
0302,data/cifar10/train/airplane/0302.png,0,airplane,32,32
0303,data/cifar10/train/airplane/0303.png,0,airplane,32,32
0304,data/cifar10/train/airplane/0304.png,0,airplane,32,32
0305,data/cifar10/train/airplane/0305.png,0,airplane,32,32
0306,data/cifar10/train/airplane/0306.png,0,airplane,32,32
0307,data/cifar10/train/airplane/0307.png,0,airplane,32,32
0308,data/cifar10/train/airplane/0308.png,0,airplane,32,32
0309,data/cifar10/train/airplane/0309.png,0,airplane,32,32
0310,data/cifar10/train/airplane/0310.png,0,airplane,32,32
0311,data/cifar10/train/airplane/0311.png,0,airplane,32,32
0312,data/cifar10/train/airplane/0312.png,0,airplane,32,32
0313,data/cifar10/train/airplane/0313.png,0,airplane,32,32
0314,data/cifar10/train/airplane/0314.png,0,airplane,32,32
0315,data/cifar10/train/airplane/0315.png,0,airplane,32,32
0316,data/cifar10/train/airplane/0316.png,0,airplane,32,32
0317,data/cifar10/train/airplane/0317.png,0,airplane,32,32
0318,data/cifar10/train/airplane/0318.png,0,airplane,32,32
0319,data/cifar10/train/airplane/0319.png,0,airplane,32,32
0320,data/cifar10/train/airplane/0320.png,0,airplane,32,32
0321,data/cifar10/train/airplane/0321.png,0,airplane,32,32
0322,data/cifar10/train/airplane/0322.png,0,airplane,32,32
0323,data/cifar10/train/airplane/0323.png,0,airplane,32,32
0324,data/cifar10/train/airplane/0324.png,0,airplane,32,32
0325,data/cifar10/train/airplane/0325.png,0,airplane,32,32
0326,data/cifar10/train/airplane/0326.png,0,airplane,32,32
0327,data/cifar10/train/airplane/0327.png,0,airplane,32,32
0328,data/cifar10/train/airplane/0328.png,0,airplane,32,32
0329,data/cifar10/train/airplane/0329.png,0,airplane,32,32
0330,data/cifar10/train/airplane/0330.png,0,airplane,32,32
0331,data/cifar10/train/airplane/0331.png,0,airplane,32,32
0332,data/cifar10/train/airplane/0332.png,0,airplane,32,32
0333,data/cifar10/train/airplane/0333.png,0,airplane,32,32
0334,data/cifar10/train/airplane/0334.png,0,airplane,32,32
0335,data/cifar10/train/airplane/0335.png,0,airplane,32,32
0336,data/cifar10/train/airplane/0336.png,0,airplane,32,32
0337,data/cifar10/train/airplane/0337.png,0,airplane,32,32
0338,data/cifar10/train/airplane/0338.png,0,airplane,32,32
0339,data/cifar10/train/airplane/0339.png,0,airplane,32,32
0340,data/cifar10/train/airplane/0340.png,0,airplane,32,32
0341,data/cifar10/train/airplane/0341.png,0,airplane,32,32
0342,data/cifar10/train/airplane/0342.png,0,airplane,32,32
0343,data/cifar10/train/airplane/0343.png,0,airplane,32,32
0344,data/cifar10/train/airplane/0344.png,0,airplane,32,32
0345,data/cifar10/train/airplane/0345.png,0,airplane,32,32
0346,data/cifar10/train/airplane/0346.png,0,airplane,32,32
0347,data/cifar10/train/airplane/0347.png,0,airplane,32,32
0348,data/cifar10/train/airplane/0348.png,0,airplane,32,32
0349,data/cifar10/train/airplane/0349.png,0,airplane,32,32
0350,data/cifar10/train/airplane/0350.png,0,airplane,32,32
0351,data/cifar10/train/airplane/0351.png,0,airplane,32,32
0352,data/cifar10/train/airplane/0352.png,0,airplane,32,32
0353,data/cifar10/train/airplane/0353.png,0,airplane,32,32
0354,data/cifar10/train/airplane/0354.png,0,airplane,32,32
0355,data/cifar10/train/airplane/0355.png,0,airplane,32,32
0356,data/cifar10/train/airplane/0356.png,0,airplane,32,32
0357,data/cifar10/train/airplane/0357.png,0,airplane,32,32
0358,data/cifar10/train/airplane/0358.png,0,airplane,32,32
0359,data/cifar10/train/airplane/0359.png,0,airplane,32,32
0360,data/cifar10/train/airplane/0360.png,0,airplane,32,32
0361,data/cifar10/train/airplane/0361.png,0,airplane,32,32
0362,data/cifar10/train/airplane/0362.png,0,airplane,32,32
0363,data/cifar10/train/airplane/0363.png,0,airplane,32,32
0364,data/cifar10/train/airplane/0364.png,0,airplane,32,32
0365,data/cifar10/train/airplane/0365.png,0,airplane,32,32
0366,data/cifar10/train/airplane/0366.png,0,airplane,32,32
0367,data/cifar10/train/airplane/0367.png,0,airplane,32,32
0368,data/cifar10/train/airplane/0368.png,0,airplane,32,32
0369,data/cifar10/train/airplane/0369.png,0,airplane,32,32
0370,data/cifar10/train/airplane/0370.png,0,airplane,32,32
0371,data/cifar10/train/airplane/0371.png,0,airplane,32,32
0372,data/cifar10/train/airplane/0372.png,0,airplane,32,32
0373,data/cifar10/train/airplane/0373.png,0,airplane,32,32
0374,data/cifar10/train/airplane/0374.png,0,airplane,32,32
0375,data/cifar10/train/airplane/0375.png,0,airplane,32,32
0376,data/cifar10/train/airplane/0376.png,0,airplane,32,32
0377,data/cifar10/train/airplane/0377.png,0,airplane,32,32
0378,data/cifar10/train/airplane/0378.png,0,airplane,32,32
0379,data/cifar10/train/airplane/0379.png,0,airplane,32,32
0380,data/cifar10/train/airplane/0380.png,0,airplane,32,32
0381,data/cifar10/train/airplane/0381.png,0,airplane,32,32
0382,data/cifar10/train/airplane/0382.png,0,airplane,32,32
0383,data/cifar10/train/airplane/0383.png,0,airplane,32,32
0384,data/cifar10/train/airplane/0384.png,0,airplane,32,32
0385,data/cifar10/train/airplane/0385.png,0,airplane,32,32
0386,data/cifar10/train/airplane/0386.png,0,airplane,32,32
0387,data/cifar10/train/airplane/0387.png,0,airplane,32,32
0388,data/cifar10/train/airplane/0388.png,0,airplane,32,32
0389,data/cifar10/train/airplane/0389.png,0,airplane,32,32
0390,data/cifar10/train/airplane/0390.png,0,airplane,32,32
0391,data/cifar10/train/airplane/0391.png,0,airplane,32,32
0392,data/cifar10/train/airplane/0392.png,0,airplane,32,32
0393,data/cifar10/train/airplane/0393.png,0,airplane,32,32
0394,data/cifar10/train/airplane/0394.png,0,airplane,32,32
0395,data/cifar10/train/airplane/0395.png,0,airplane,32,32
0396,data/cifar10/train/airplane/0396.png,0,airplane,32,32
0397,data/cifar10/train/airplane/0397.png,0,airplane,32,32
0398,data/cifar10/train/airplane/0398.png,0,airplane,32,32
0399,data/cifar10/train/airplane/0399.png,0,airplane,32,32
0400,data/cifar10/train/airplane/0400.png,0,airplane,32,32
0401,data/cifar10/train/airplane/0401.png,0,airplane,32,32
0402,data/cifar10/train/airplane/0402.png,0,airplane,32,32
0403,data/cifar10/train/airplane/0403.png,0,airplane,32,32
0404,data/cifar10/train/airplane/0404.png,0,airplane,32,32
0405,data/cifar10/train/airplane/0405.png,0,airplane,32,32
0406,data/cifar10/train/airplane/0406.png,0,airplane,32,32
0407,data/cifar10/train/airplane/0407.png,0,airplane,32,32
0408,data/cifar10/train/airplane/0408.png,0,airplane,32,32
0409,data/cifar10/train/airplane/0409.png,0,airplane,32,32
0410,data/cifar10/train/airplane/0410.png,0,airplane,32,32
0411,data/cifar10/train/airplane/0411.png,0,airplane,32,32
0412,data/cifar10/train/airplane/0412.png,0,airplane,32,32
0413,data/cifar10/train/airplane/0413.png,0,airplane,32,32
0414,data/cifar10/train/airplane/0414.png,0,airplane,32,32
0415,data/cifar10/train/airplane/0415.png,0,airplane,32,32
0416,data/cifar10/train/airplane/0416.png,0,airplane,32,32
0417,data/cifar10/train/airplane/0417.png,0,airplane,32,32
0418,data/cifar10/train/airplane/0418.png,0,airplane,32,32
0419,data/cifar10/train/airplane/0419.png,0,airplane,32,32
0420,data/cifar10/train/airplane/0420.png,0,airplane,32,32
0421,data/cifar10/train/airplane/0421.png,0,airplane,32,32
0422,data/cifar10/train/airplane/0422.png,0,airplane,32,32
0423,data/cifar10/train/airplane/0423.png,0,airplane,32,32
0424,data/cifar10/train/airplane/0424.png,0,airplane,32,32
0425,data/cifar10/train/airplane/0425.png,0,airplane,32,32
0426,data/cifar10/train/airplane/0426.png,0,airplane,32,32
0427,data/cifar10/train/airplane/0427.png,0,airplane,32,32
0428,data/cifar10/train/airplane/0428.png,0,airplane,32,32
0429,data/cifar10/train/airplane/0429.png,0,airplane,32,32
0430,data/cifar10/train/airplane/0430.png,0,airplane,32,32
0431,data/cifar10/train/airplane/0431.png,0,airplane,32,32
0432,data/cifar10/train/airplane/0432.png,0,airplane,32,32
0433,data/cifar10/train/airplane/0433.png,0,airplane,32,32
0434,data/cifar10/train/airplane/0434.png,0,airplane,32,32
0435,data/cifar10/train/airplane/0435.png,0,airplane,32,32
0436,data/cifar10/train/airplane/0436.png,0,airplane,32,32
0437,data/cifar10/train/airplane/0437.png,0,airplane,32,32
0438,data/cifar10/train/airplane/0438.png,0,airplane,32,32
0439,data/cifar10/train/airplane/0439.png,0,airplane,32,32
0440,data/cifar10/train/airplane/0440.png,0,airplane,32,32
0441,data/cifar10/train/airplane/0441.png,0,airplane,32,32
0442,data/cifar10/train/airplane/0442.png,0,airplane,32,32
0443,data/cifar10/train/airplane/0443.png,0,airplane,32,32
0444,data/cifar10/train/airplane/0444.png,0,airplane,32,32
0445,data/cifar10/train/airplane/0445.png,0,airplane,32,32
0446,data/cifar10/train/airplane/0446.png,0,airplane,32,32
0447,data/cifar10/train/airplane/0447.png,0,airplane,32,32
0448,data/cifar10/train/airplane/0448.png,0,airplane,32,32
0449,data/cifar10/train/airplane/0449.png,0,airplane,32,32
0450,data/cifar10/train/airplane/0450.png,0,airplane,32,32
0451,data/cifar10/train/airplane/0451.png,0,airplane,32,32
0452,data/cifar10/train/airplane/0452.png,0,airplane,32,32
0453,data/cifar10/train/airplane/0453.png,0,airplane,32,32
0454,data/cifar10/train/airplane/0454.png,0,airplane,32,32
0455,data/cifar10/train/airplane/0455.png,0,airplane,32,32
0456,data/cifar10/train/airplane/0456.png,0,airplane,32,32
0457,data/cifar10/train/airplane/0457.png,0,airplane,32,32
0458,data/cifar10/train/airplane/0458.png,0,airplane,32,32
0459,data/cifar10/train/airplane/0459.png,0,airplane,32,32
0460,data/cifar10/train/airplane/0460.png,0,airplane,32,32
0461,data/cifar10/train/airplane/0461.png,0,airplane,32,32
0462,data/cifar10/train/airplane/0462.png,0,airplane,32,32
0463,data/cifar10/train/airplane/0463.png,0,airplane,32,32
0464,data/cifar10/train/airplane/0464.png,0,airplane,32,32
0465,data/cifar10/train/airplane/0465.png,0,airplane,32,32
0466,data/cifar10/train/airplane/0466.png,0,airplane,32,32
0467,data/cifar10/train/airplane/0467.png,0,airplane,32,32
0468,data/cifar10/train/airplane/0468.png,0,airplane,32,32
0469,data/cifar10/train/airplane/0469.png,0,airplane,32,32
0470,data/cifar10/train/airplane/0470.png,0,airplane,32,32
0471,data/cifar10/train/airplane/0471.png,0,airplane,32,32
0472,data/cifar10/train/airplane/0472.png,0,airplane,32,32
0473,data/cifar10/train/airplane/0473.png,0,airplane,32,32
0474,data/cifar10/train/airplane/0474.png,0,airplane,32,32
0475,data/cifar10/train/airplane/0475.png,0,airplane,32,32
0476,data/cifar10/train/airplane/0476.png,0,airplane,32,32
0477,data/cifar10/train/airplane/0477.png,0,airplane,32,32
0478,data/cifar10/train/airplane/0478.png,0,airplane,32,32
0479,data/cifar10/train/airplane/0479.png,0,airplane,32,32
0480,data/cifar10/train/airplane/0480.png,0,airplane,32,32
0481,data/cifar10/train/airplane/0481.png,0,airplane,32,32
0482,data/cifar10/train/airplane/0482.png,0,airplane,32,32
0483,data/cifar10/train/airplane/0483.png,0,airplane,32,32
0484,data/cifar10/train/airplane/0484.png,0,airplane,32,32
0485,data/cifar10/train/airplane/0485.png,0,airplane,32,32
0486,data/cifar10/train/airplane/0486.png,0,airplane,32,32
0487,data/cifar10/train/airplane/0487.png,0,airplane,32,32
0488,data/cifar10/train/airplane/0488.png,0,airplane,32,32
0489,data/cifar10/train/airplane/0489.png,0,airplane,32,32
0490,data/cifar10/train/airplane/0490.png,0,airplane,32,32
0491,data/cifar10/train/airplane/0491.png,0,airplane,32,32
0492,data/cifar10/train/airplane/0492.png,0,airplane,32,32
0493,data/cifar10/train/airplane/0493.png,0,airplane,32,32
0494,data/cifar10/train/airplane/0494.png,0,airplane,32,32
0495,data/cifar10/train/airplane/0495.png,0,airplane,32,32
0496,data/cifar10/train/airplane/0496.png,0,airplane,32,32
0497,data/cifar10/train/airplane/0497.png,0,airplane,32,32
0498,data/cifar10/train/airplane/0498.png,0,airplane,32,32
0499,data/cifar10/train/airplane/0499.png,0,airplane,32,32
0500,data/cifar10/train/airplane/0500.png,0,airplane,32,32
0501,data/cifar10/train/airplane/0501.png,0,airplane,32,32
0502,data/cifar10/train/airplane/0502.png,0,airplane,32,32
0503,data/cifar10/train/airplane/0503.png,0,airplane,32,32
0504,data/cifar10/train/airplane/0504.png,0,airplane,32,32
0505,data/cifar10/train/airplane/0505.png,0,airplane,32,32
0506,data/cifar10/train/airplane/0506.png,0,airplane,32,32
0507,data/cifar10/train/airplane/0507.png,0,airplane,32,32
0508,data/cifar10/train/airplane/0508.png,0,airplane,32,32
0509,data/cifar10/train/airplane/0509.png,0,airplane,32,32
0510,data/cifar10/train/airplane/0510.png,0,airplane,32,32
0511,data/cifar10/train/airplane/0511.png,0,airplane,32,32
0512,data/cifar10/train/airplane/0512.png,0,airplane,32,32
0513,data/cifar10/train/airplane/0513.png,0,airplane,32,32
0514,data/cifar10/train/airplane/0514.png,0,airplane,32,32
0515,data/cifar10/train/airplane/0515.png,0,airplane,32,32
0516,data/cifar10/train/airplane/0516.png,0,airplane,32,32
0517,data/cifar10/train/airplane/0517.png,0,airplane,32,32
0518,data/cifar10/train/airplane/0518.png,0,airplane,32,32
0519,data/cifar10/train/airplane/0519.png,0,airplane,32,32
0520,data/cifar10/train/airplane/0520.png,0,airplane,32,32
0521,data/cifar10/train/airplane/0521.png,0,airplane,32,32
0522,data/cifar10/train/airplane/0522.png,0,airplane,32,32
0523,data/cifar10/train/airplane/0523.png,0,airplane,32,32
0524,data/cifar10/train/airplane/0524.png,0,airplane,32,32
0525,data/cifar10/train/airplane/0525.png,0,airplane,32,32
0526,data/cifar10/train/airplane/0526.png,0,airplane,32,32
0527,data/cifar10/train/airplane/0527.png,0,airplane,32,32
0528,data/cifar10/train/airplane/0528.png,0,airplane,32,32
0529,data/cifar10/train/airplane/0529.png,0,airplane,32,32
0530,data/cifar10/train/airplane/0530.png,0,airplane,32,32
0531,data/cifar10/train/airplane/0531.png,0,airplane,32,32
0532,data/cifar10/train/airplane/0532.png,0,airplane,32,32
0533,data/cifar10/train/airplane/0533.png,0,airplane,32,32
0534,data/cifar10/train/airplane/0534.png,0,airplane,32,32
0535,data/cifar10/train/airplane/0535.png,0,airplane,32,32
0536,data/cifar10/train/airplane/0536.png,0,airplane,32,32
0537,data/cifar10/train/airplane/0537.png,0,airplane,32,32
0538,data/cifar10/train/airplane/0538.png,0,airplane,32,32
0539,data/cifar10/train/airplane/0539.png,0,airplane,32,32
0540,data/cifar10/train/airplane/0540.png,0,airplane,32,32
0541,data/cifar10/train/airplane/0541.png,0,airplane,32,32
0542,data/cifar10/train/airplane/0542.png,0,airplane,32,32
0543,data/cifar10/train/airplane/0543.png,0,airplane,32,32
0544,data/cifar10/train/airplane/0544.png,0,airplane,32,32
0545,data/cifar10/train/airplane/0545.png,0,airplane,32,32
0546,data/cifar10/train/airplane/0546.png,0,airplane,32,32
0547,data/cifar10/train/airplane/0547.png,0,airplane,32,32
0548,data/cifar10/train/airplane/0548.png,0,airplane,32,32
0549,data/cifar10/train/airplane/0549.png,0,airplane,32,32
0550,data/cifar10/train/airplane/0550.png,0,airplane,32,32
0551,data/cifar10/train/airplane/0551.png,0,airplane,32,32
0552,data/cifar10/train/airplane/0552.png,0,airplane,32,32
0553,data/cifar10/train/airplane/0553.png,0,airplane,32,32
0554,data/cifar10/train/airplane/0554.png,0,airplane,32,32
0555,data/cifar10/train/airplane/0555.png,0,airplane,32,32
0556,data/cifar10/train/airplane/0556.png,0,airplane,32,32
0557,data/cifar10/train/airplane/0557.png,0,airplane,32,32
0558,data/cifar10/train/airplane/0558.png,0,airplane,32,32
0559,data/cifar10/train/airplane/0559.png,0,airplane,32,32
0560,data/cifar10/train/airplane/0560.png,0,airplane,32,32
0561,data/cifar10/train/airplane/0561.png,0,airplane,32,32
0562,data/cifar10/train/airplane/0562.png,0,airplane,32,32
0563,data/cifar10/train/airplane/0563.png,0,airplane,32,32
0564,data/cifar10/train/airplane/0564.png,0,airplane,32,32
0565,data/cifar10/train/airplane/0565.png,0,airplane,32,32
0566,data/cifar10/train/airplane/0566.png,0,airplane,32,32
0567,data/cifar10/train/airplane/0567.png,0,airplane,32,32
0568,data/cifar10/train/airplane/0568.png,0,airplane,32,32
0569,data/cifar10/train/airplane/0569.png,0,airplane,32,32
0570,data/cifar10/train/airplane/0570.png,0,airplane,32,32
0571,data/cifar10/train/airplane/0571.png,0,airplane,32,32
0572,data/cifar10/train/airplane/0572.png,0,airplane,32,32
0573,data/cifar10/train/airplane/0573.png,0,airplane,32,32
0574,data/cifar10/train/airplane/0574.png,0,airplane,32,32
0575,data/cifar10/train/airplane/0575.png,0,airplane,32,32
0576,data/cifar10/train/airplane/0576.png,0,airplane,32,32
0577,data/cifar10/train/airplane/0577.png,0,airplane,32,32
0578,data/cifar10/train/airplane/0578.png,0,airplane,32,32
0579,data/cifar10/train/airplane/0579.png,0,airplane,32,32
0580,data/cifar10/train/airplane/0580.png,0,airplane,32,32
0581,data/cifar10/train/airplane/0581.png,0,airplane,32,32
0582,data/cifar10/train/airplane/0582.png,0,airplane,32,32
0583,data/cifar10/train/airplane/0583.png,0,airplane,32,32
0584,data/cifar10/train/airplane/0584.png,0,airplane,32,32
0585,data/cifar10/train/airplane/0585.png,0,airplane,32,32
0586,data/cifar10/train/airplane/0586.png,0,airplane,32,32
0587,data/cifar10/train/airplane/0587.png,0,airplane,32,32
0588,data/cifar10/train/airplane/0588.png,0,airplane,32,32
0589,data/cifar10/train/airplane/0589.png,0,airplane,32,32
0590,data/cifar10/train/airplane/0590.png,0,airplane,32,32
0591,data/cifar10/train/airplane/0591.png,0,airplane,32,32
0592,data/cifar10/train/airplane/0592.png,0,airplane,32,32
0593,data/cifar10/train/airplane/0593.png,0,airplane,32,32
0594,data/cifar10/train/airplane/0594.png,0,airplane,32,32
0595,data/cifar10/train/airplane/0595.png,0,airplane,32,32
0596,data/cifar10/train/airplane/0596.png,0,airplane,32,32
0597,data/cifar10/train/airplane/0597.png,0,airplane,32,32
0598,data/cifar10/train/airplane/0598.png,0,airplane,32,32
0599,data/cifar10/train/airplane/0599.png,0,airplane,32,32
0600,data/cifar10/train/airplane/0600.png,0,airplane,32,32
0601,data/cifar10/train/airplane/0601.png,0,airplane,32,32
0602,data/cifar10/train/airplane/0602.png,0,airplane,32,32
0603,data/cifar10/train/airplane/0603.png,0,airplane,32,32
0604,data/cifar10/train/airplane/0604.png,0,airplane,32,32
0605,data/cifar10/train/airplane/0605.png,0,airplane,32,32
0606,data/cifar10/train/airplane/0606.png,0,airplane,32,32
0607,data/cifar10/train/airplane/0607.png,0,airplane,32,32
0608,data/cifar10/train/airplane/0608.png,0,airplane,32,32
0609,data/cifar10/train/airplane/0609.png,0,airplane,32,32
0610,data/cifar10/train/airplane/0610.png,0,airplane,32,32
0611,data/cifar10/train/airplane/0611.png,0,airplane,32,32
0612,data/cifar10/train/airplane/0612.png,0,airplane,32,32
0613,data/cifar10/train/airplane/0613.png,0,airplane,32,32
0614,data/cifar10/train/airplane/0614.png,0,airplane,32,32
0615,data/cifar10/train/airplane/0615.png,0,airplane,32,32
0616,data/cifar10/train/airplane/0616.png,0,airplane,32,32
0617,data/cifar10/train/airplane/0617.png,0,airplane,32,32
0618,data/cifar10/train/airplane/0618.png,0,airplane,32,32
0619,data/cifar10/train/airplane/0619.png,0,airplane,32,32
0620,data/cifar10/train/airplane/0620.png,0,airplane,32,32
0621,data/cifar10/train/airplane/0621.png,0,airplane,32,32
0622,data/cifar10/train/airplane/0622.png,0,airplane,32,32
0623,data/cifar10/train/airplane/0623.png,0,airplane,32,32
0624,data/cifar10/train/airplane/0624.png,0,airplane,32,32
0625,data/cifar10/train/airplane/0625.png,0,airplane,32,32
0626,data/cifar10/train/airplane/0626.png,0,airplane,32,32
0627,data/cifar10/train/airplane/0627.png,0,airplane,32,32
0628,data/cifar10/train/airplane/0628.png,0,airplane,32,32
0629,data/cifar10/train/airplane/0629.png,0,airplane,32,32
0630,data/cifar10/train/airplane/0630.png,0,airplane,32,32
0631,data/cifar10/train/airplane/0631.png,0,airplane,32,32
0632,data/cifar10/train/airplane/0632.png,0,airplane,32,32
0633,data/cifar10/train/airplane/0633.png,0,airplane,32,32
0634,data/cifar10/train/airplane/0634.png,0,airplane,32,32
0635,data/cifar10/train/airplane/0635.png,0,airplane,32,32
0636,data/cifar10/train/airplane/0636.png,0,airplane,32,32
0637,data/cifar10/train/airplane/0637.png,0,airplane,32,32
0638,data/cifar10/train/airplane/0638.png,0,airplane,32,32
0639,data/cifar10/train/airplane/0639.png,0,airplane,32,32
0640,data/cifar10/train/airplane/0640.png,0,airplane,32,32
0641,data/cifar10/train/airplane/0641.png,0,airplane,32,32
0642,data/cifar10/train/airplane/0642.png,0,airplane,32,32
0643,data/cifar10/train/airplane/0643.png,0,airplane,32,32
0644,data/cifar10/train/airplane/0644.png,0,airplane,32,32
0645,data/cifar10/train/airplane/0645.png,0,airplane,32,32
0646,data/cifar10/train/airplane/0646.png,0,airplane,32,32
0647,data/cifar10/train/airplane/0647.png,0,airplane,32,32
0648,data/cifar10/train/airplane/0648.png,0,airplane,32,32
0649,data/cifar10/train/airplane/0649.png,0,airplane,32,32
0650,data/cifar10/train/airplane/0650.png,0,airplane,32,32
0651,data/cifar10/train/airplane/0651.png,0,airplane,32,32
0652,data/cifar10/train/airplane/0652.png,0,airplane,32,32
0653,data/cifar10/train/airplane/0653.png,0,airplane,32,32
0654,data/cifar10/train/airplane/0654.png,0,airplane,32,32
0655,data/cifar10/train/airplane/0655.png,0,airplane,32,32
0656,data/cifar10/train/airplane/0656.png,0,airplane,32,32
0657,data/cifar10/train/airplane/0657.png,0,airplane,32,32
0658,data/cifar10/train/airplane/0658.png,0,airplane,32,32
0659,data/cifar10/train/airplane/0659.png,0,airplane,32,32
0660,data/cifar10/train/airplane/0660.png,0,airplane,32,32
0661,data/cifar10/train/airplane/0661.png,0,airplane,32,32
0662,data/cifar10/train/airplane/0662.png,0,airplane,32,32
0663,data/cifar10/train/airplane/0663.png,0,airplane,32,32
0664,data/cifar10/train/airplane/0664.png,0,airplane,32,32
0665,data/cifar10/train/airplane/0665.png,0,airplane,32,32
0666,data/cifar10/train/airplane/0666.png,0,airplane,32,32
0667,data/cifar10/train/airplane/0667.png,0,airplane,32,32
0668,data/cifar10/train/airplane/0668.png,0,airplane,32,32
0669,data/cifar10/train/airplane/0669.png,0,airplane,32,32
0670,data/cifar10/train/airplane/0670.png,0,airplane,32,32
0671,data/cifar10/train/airplane/0671.png,0,airplane,32,32
0672,data/cifar10/train/airplane/0672.png,0,airplane,32,32
0673,data/cifar10/train/airplane/0673.png,0,airplane,32,32
0674,data/cifar10/train/airplane/0674.png,0,airplane,32,32
0675,data/cifar10/train/airplane/0675.png,0,airplane,32,32
0676,data/cifar10/train/airplane/0676.png,0,airplane,32,32
0677,data/cifar10/train/airplane/0677.png,0,airplane,32,32
0678,data/cifar10/train/airplane/0678.png,0,airplane,32,32
0679,data/cifar10/train/airplane/0679.png,0,airplane,32,32
0680,data/cifar10/train/airplane/0680.png,0,airplane,32,32
0681,data/cifar10/train/airplane/0681.png,0,airplane,32,32
0682,data/cifar10/train/airplane/0682.png,0,airplane,32,32
0683,data/cifar10/train/airplane/0683.png,0,airplane,32,32
0684,data/cifar10/train/airplane/0684.png,0,airplane,32,32
0685,data/cifar10/train/airplane/0685.png,0,airplane,32,32
0686,data/cifar10/train/airplane/0686.png,0,airplane,32,32
0687,data/cifar10/train/airplane/0687.png,0,airplane,32,32
0688,data/cifar10/train/airplane/0688.png,0,airplane,32,32
0689,data/cifar10/train/airplane/0689.png,0,airplane,32,32
0690,data/cifar10/train/airplane/0690.png,0,airplane,32,32
0691,data/cifar10/train/airplane/0691.png,0,airplane,32,32
0692,data/cifar10/train/airplane/0692.png,0,airplane,32,32
0693,data/cifar10/train/airplane/0693.png,0,airplane,32,32
0694,data/cifar10/train/airplane/0694.png,0,airplane,32,32
0695,data/cifar10/train/airplane/0695.png,0,airplane,32,32
0696,data/cifar10/train/airplane/0696.png,0,airplane,32,32
0697,data/cifar10/train/airplane/0697.png,0,airplane,32,32
0698,data/cifar10/train/airplane/0698.png,0,airplane,32,32
0699,data/cifar10/train/airplane/0699.png,0,airplane,32,32
0700,data/cifar10/train/airplane/0700.png,0,airplane,32,32
0701,data/cifar10/train/airplane/0701.png,0,airplane,32,32
0702,data/cifar10/train/airplane/0702.png,0,airplane,32,32
0703,data/cifar10/train/airplane/0703.png,0,airplane,32,32
0704,data/cifar10/train/airplane/0704.png,0,airplane,32,32
0705,data/cifar10/train/airplane/0705.png,0,airplane,32,32
0706,data/cifar10/train/airplane/0706.png,0,airplane,32,32
0707,data/cifar10/train/airplane/0707.png,0,airplane,32,32
0708,data/cifar10/train/airplane/0708.png,0,airplane,32,32
0709,data/cifar10/train/airplane/0709.png,0,airplane,32,32
0710,data/cifar10/train/airplane/0710.png,0,airplane,32,32
0711,data/cifar10/train/airplane/0711.png,0,airplane,32,32
0712,data/cifar10/train/airplane/0712.png,0,airplane,32,32
0713,data/cifar10/train/airplane/0713.png,0,airplane,32,32
0714,data/cifar10/train/airplane/0714.png,0,airplane,32,32
0715,data/cifar10/train/airplane/0715.png,0,airplane,32,32
0716,data/cifar10/train/airplane/0716.png,0,airplane,32,32
0717,data/cifar10/train/airplane/0717.png,0,airplane,32,32
0718,data/cifar10/train/airplane/0718.png,0,airplane,32,32
0719,data/cifar10/train/airplane/0719.png,0,airplane,32,32
0720,data/cifar10/train/airplane/0720.png,0,airplane,32,32
0721,data/cifar10/train/airplane/0721.png,0,airplane,32,32
0722,data/cifar10/train/airplane/0722.png,0,airplane,32,32
0723,data/cifar10/train/airplane/0723.png,0,airplane,32,32
0724,data/cifar10/train/airplane/0724.png,0,airplane,32,32
0725,data/cifar10/train/airplane/0725.png,0,airplane,32,32
0726,data/cifar10/train/airplane/0726.png,0,airplane,32,32
0727,data/cifar10/train/airplane/0727.png,0,airplane,32,32
0728,data/cifar10/train/airplane/0728.png,0,airplane,32,32
0729,data/cifar10/train/airplane/0729.png,0,airplane,32,32
0730,data/cifar10/train/airplane/0730.png,0,airplane,32,32
0731,data/cifar10/train/airplane/0731.png,0,airplane,32,32
0732,data/cifar10/train/airplane/0732.png,0,airplane,32,32
0733,data/cifar10/train/airplane/0733.png,0,airplane,32,32
0734,data/cifar10/train/airplane/0734.png,0,airplane,32,32
0735,data/cifar10/train/airplane/0735.png,0,airplane,32,32
0736,data/cifar10/train/airplane/0736.png,0,airplane,32,32
0737,data/cifar10/train/airplane/0737.png,0,airplane,32,32
0738,data/cifar10/train/airplane/0738.png,0,airplane,32,32
0739,data/cifar10/train/airplane/0739.png,0,airplane,32,32
0740,data/cifar10/train/airplane/0740.png,0,airplane,32,32
0741,data/cifar10/train/airplane/0741.png,0,airplane,32,32
0742,data/cifar10/train/airplane/0742.png,0,airplane,32,32
0743,data/cifar10/train/airplane/0743.png,0,airplane,32,32
0744,data/cifar10/train/airplane/0744.png,0,airplane,32,32
0745,data/cifar10/train/airplane/0745.png,0,airplane,32,32
0746,data/cifar10/train/airplane/0746.png,0,airplane,32,32
0747,data/cifar10/train/airplane/0747.png,0,airplane,32,32
0748,data/cifar10/train/airplane/0748.png,0,airplane,32,32
0749,data/cifar10/train/airplane/0749.png,0,airplane,32,32
